Tipo_Cambio,ID_Padre,SHA256_Texto_Padre,Fecha,IDs_Antes,Actores_Antes,ID_Actual,Actor_Actual,Fuente_Actor,Tipo_Acta,ID_Turno,Relacion_Turno,Alertas_Actuales,Texto_Actual
SOLO_METADATOS,2481,b38412d39c03ef706fb6e320629278dfc6dc393b3d3c8d8d36bacb902676a95d,2009-04-09,3456,Claudio Soto Gamboa,3454,Claudio Soto Gamboa,SUJETO_ROL_NOMBRE,,RPM-2009-04-09:T110,INICIO_EXPLICITO,,"El Gerente de Análisis Macroeconómico señor Claudio Soto, continuando con su exposición, señala que respecto de las variaciones mensuales del IPCX1 que se van a ver hacia delante, éstas van a empezar a incorporar la estacionalidad de vestuario que antes no existía y por ello se tiene más oscilación, y que en general, se observa una trayectoria bastante baja par la inflación Core del IPCX y el IPCX1 que se compensa en el IRC total. Agrega que no se tienen registros mensuales de IRC más altos que los del IPCX y X1, justamente por la trayectoria de los combustibles. Agrega que hacia delante, la proyección contempla que la incidencia de elementos XI va a ir desapareciendo y va a ser casi cero en la aparición anual del IPC Lo mismo con las tarifas de los servicios públicos que habían tenido una incidencia importante en los registros. En cuanto a los mercados financieros, el señor Claudio Soto señala que una de las cosas que más destaca es el empinamiento de la curva de rendimiento. Indica que se observa como las tasas nominales a largo plazo han subido y no así las tasas nominales a más corto plazo. Comenta también que algo similar se observa con los rendimientos en UF. Respecto de las tasas de colocación, el señor Soto comenta las tasas de distintos agentes e indica que lo que se observa es que las tasas han caído para varios de ellos y para varios plazos relevantes. Indica que sí se observa un rebote en las tasas de colocación comerciales a 30 y 89 días, pero que en las tasas de consumo más relevantes hay caídas respecto a la última RPM, Agrega que en las tasas de créditos hipotecarios, también hay algunas que están más bien planas y otras que han caído. Por otra parte, comenta que una información que no habían mirado hasta ahora era un indicador de la dispersión de tasas. Ella muestra que efectivamente ha habido un aumento de la dispersión. Respecto a la evolución de las colocaciones, el señor Claudio Soto indica que en términos interanuales, éstas han seguido cayendo. Tal como se discutió en la Reunión pasada, las colocaciones a las personas siguen teniendo registros mensuales negativos mes por mes. Por su parte, las de consumo y viviendas también ahora empiezan a aparecer negativas en su variación mes por mes, en tanto las correspondientes a las empresas, tienden a recuperarse en la misma variación mes por mes. Agrega que el dato en el margen es casi cero, pero han dejado de caer. El Gerente de Análisis Macroeconómico señor Claudio Soto señala que el tipo de cambio se ha apreciado no sólo en términos respecto al dólar sino que también en términos multilaterales. Al respecto, hace presente que si se excluye al dólar, se observa que está más plano respecto de la RPM pasada."
SOLO_METADATOS,2596,4e4b6a7c22f16ed220d06f11d516393b0849a8b6eb082e3114205f7b06d568a3,2009-06-16,3669,José De Gregorio Rebeco,3667,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,,RPM-2009-06-16:T86,INICIO_EXPLICITO,,"El Presidente señor José De Gregorio, junto con agradecer las opiniones expuestas, ofrece la palabra al Consejero señor Sebastián Claro."
ESTRUCTURAL,2674,d0bf1f145f07f3db3c185f7076213df875edad8f8c7939c209fd9dbbdae088aa,2009-08-13,3828;3829;3830;3831;3832,Claudio Soto Gamboa;Kevin Cowan Logan;Igal Magendzo Weinberger;Claudio Soto Gamboa;Andrés Velasco Brañes,3826,Claudio Soto Gamboa,SUJETO_NOMBRE,,RPM-2009-08-13:T37,CONTINUIDAD_EXPLICITA,,"El señor Claudio Soto continúa, señalando que la proyección contempla precios de la gasolina un poco más elevados que la semana anterior. De esta manera, su precio se aproximaría lentamente hacia los $ 600 de aquí a fines de año y luego se estancaría. Hace presente que, considerando todos los elementos disponibles para el análisis, se proyecta una inflación para agosto de 0%, con caídas en el IPC subyacente , ya que se estima que puede haber reducciones adicionales en los precios del equipamiento para la vivienda y también del vestuario, como consecuencia de un tema estacional. Dado lo anterior, la inflación en doce meses sería negativa el próximo mes y hasta diciembre y, según las proyecciones, diciembre cerraría con un -0,8%. En cuanto a la composición de la inflación, se advierte que los sectores resto no solo van contribuyendo cada vez menos a ella, sino que han comenzado a contribuir negativamente a la inflación en doce meses, mientras que los combustibles empiezan a hacerlo positivamente. En relación con este tema, el señor Soto indica finalmente que los modelos alternativos proyectan, en general, inflaciones a diciembre en un rango de entre -1 y -2%, aclarando que estas cifras son similares a las proyecciones del mercado, que están en -1%. Al proseguir con su exposición, el Gerente de Análisis Macroeconómico se refiere ahora a los mercados financieros. Respecto de las tasas, menciona que la noticia más destacada del mes es la caída importante de la tasa de los bonos a dos años, tanto los reales como los nominales, lo que explica el empinamiento adicional de la curva. Las tasas de colocaciones, por su parte, han seguido cayendo en el margen, aunque las correspondientes a las colocaciones de consumo a 90 y 360 días y a las letras de crédito, registran una leve alza. Agrega que la caída de estas tasas es significativa desde su peak, registrado durante la primera semana de diciembre del año pasado, cuya magnitud varía desde los casi 700 puntos base en el caso de la tasa de colocación de consumo a 90 y 360, hasta 1.400 puntos base en el caso de la de consumo de tres años y más. El Consejero señor Enrique í\/larshall plantea que esa comparación es un poco tramposa, ya que los riesgos de fondeo y de refinanciamiento a los bancos, presentes en el periodo octubre-noviembre más que durante la primera semana de diciembre citada, han desaparecido, en buena medida gracias a las acciones del Banco Central y del Ministerio de Hacienda. Luego, señala que resulta normal que haya una caída respecto de ese peak, simplemente porque desapareció un riesgo. El Gerente de Análisis Macroeconómico manifiesta que las tasas de colocación de consumo y comerciales del BancoEstado han sido más bajas que las del sistema hasta lo más reciente, pero que los últimos datos indican que ellas han aumentado y se aproximan a las del resto del sistema. Sus tasas hipotecarias, en cambio, no solo son más altas que las del sistema, porque el segmento al cual el BancoEstado presta es más riesgoso, sino que las caídas que registran son mucho más pronunciadas. Prosiguiendo con su presentación, el Gerente señor Claudio Soto menciona que los spreads entre las tasas de colocación y captación han aumentado y son comparables con otros episodios de stress financiero. Asimismo, indica que si bien estos siguen altos, han disminuido respecto del primer semestre del año pasado, que correspondió a la primera etapa de la crisis. Agrega que los spreads de las tasas a los diferentes plazos han subido y han tenido un comportamiento bastante volátil y que, a pesar de su volatilidad en el último tiempo, esta no ha sido muy distinta de la registrada en años anteriores. En cuanto al diferencial entre las tasas mínimas y máximas, hace presente que hay una tendencia creciente en su dispersión, la que probablemente se explica por la penetración del crédito a sectores que son más riesgosos. Explica que la tendencia es más bien secular, la que puede haberse intensificado a fines del año pasado por el aumento de la percepción de riesgo, pero que ha tendido ha retroceder en el margen."
ESTRUCTURAL,2674,d0bf1f145f07f3db3c185f7076213df875edad8f8c7939c209fd9dbbdae088aa,2009-08-13,3828;3829;3830;3831;3832,Claudio Soto Gamboa;Kevin Cowan Logan;Igal Magendzo Weinberger;Claudio Soto Gamboa;Andrés Velasco Brañes,3827,Kevin Cowan Logan,SUJETO_ROL_NOMBRE,,RPM-2009-08-13:T38,INICIO_EXPLICITO,,"El Gerente de División Política Financiera señor Kevin Cowan aclara que el señor Claudio Soto se está refiriendo al promedio de la dispersión por banco, ya que por cada uno de ellos se calcula la dispersión y el promedio. Añade que no se considera el hecho de que cierto banco haya entrado al mercado y sea más bancarizador, sino que se toma lo que ha estado haciendo cada uno de ellos."
ESTRUCTURAL,2674,d0bf1f145f07f3db3c185f7076213df875edad8f8c7939c209fd9dbbdae088aa,2009-08-13,3828;3829;3830;3831;3832,Claudio Soto Gamboa;Kevin Cowan Logan;Igal Magendzo Weinberger;Claudio Soto Gamboa;Andrés Velasco Brañes,3828,Igal Magendzo Weinberger,SUJETO_ROL_NOMBRE,,RPM-2009-08-13:T39,INICIO_EXPLICITO,,"El Asesor del Ministro de Hacienda, señor Igal Magendzo, refiriéndose a la afirmación de que la pendiente al alza es por la bancarización de los bancos más riesgosos, pregunta si ello significa que una caída implica una desbancarización. Al respecto, el Gerente de División de Estudios comenta que el problema radica en que este tipo de situaciones siempre se pueden leer en una dirección o en otra, porque también se podría decir que la bancarización aumentó a fines del año pasado o que probablemente no aumentó, por lo que el aumento de la pendiente a fines del año pasado no es porque entraron nuevos clientes al sistema."
ESTRUCTURAL,2674,d0bf1f145f07f3db3c185f7076213df875edad8f8c7939c209fd9dbbdae088aa,2009-08-13,3828;3829;3830;3831;3832,Claudio Soto Gamboa;Kevin Cowan Logan;Igal Magendzo Weinberger;Claudio Soto Gamboa;Andrés Velasco Brañes,3829,Claudio Soto Gamboa,SUJETO_ROL_NOMBRE,,RPM-2009-08-13:T40,INICIO_EXPLICITO,,"El Gerente señor Claudio Soto menciona que, de hecho, hay un estancamiento en las colocaciones y que todavía no se ven signos de recuperación, salvo el caso de las colocaciones para la vivienda en Unidades de Fomento, que han mantenido un cierto dinamismo, ya que se han desacelerado de forma importante y luego han crecido a tasas comparables con las de mediados del año pasado. Luego, hace presente que la participación del BancoEstado en las colocaciones de consumo y comerciales presentan un fuerte aumento, especialmente estas últimas, mientras que el alza de las hipotecarias es menor, porque el mercado está bastante segmentado."
ESTRUCTURAL,2674,d0bf1f145f07f3db3c185f7076213df875edad8f8c7939c209fd9dbbdae088aa,2009-08-13,3828;3829;3830;3831;3832,Claudio Soto Gamboa;Kevin Cowan Logan;Igal Magendzo Weinberger;Claudio Soto Gamboa;Andrés Velasco Brañes,3830,Enrique Marshall Rivera,CONTEXTO_REVISADO,,RPM-2009-08-13:T41,SIN_CONTINUIDAD_CONFIRMADA,,"En opinión del Consejero señor Enrique Marshall, es muy importante hacer un seguimiento de las operaciones hipotecarias, ya que son operaciones con horizontes más largos, donde hay un espacio importante para seguir bancarizando, por cuanto corresponden a operaciones en las que las personas están, normalmente, sustituyendo el arriendo por la adquisición de una vivienda. Respecto de las operaciones de consumo, en cambio, piensa que son operaciones bastante contaminadas, porque los bancos tienen que hacer los castigos muy rápidamente y ello puede llevar a que el sector caiga por un tiempo. Aclara que esas operaciones no desaparecen, ya que los clientes siguen debiéndole a los bancos, pero es dinero que sale de la contabilidad. Luego, señala que es relativamente normal que en un ciclo como el actual haya que centrar la atención en las operaciones hipotecarias, ya que si siguen cayendo se convierte en un tema de mucha preocupación. Agrega que el problema es que habrá que admitir ciertas noticias relativamente malas por factores contables, por factores de apalancamiento, debido a que son menores los espacios para que el crédito se recupere rápido."
ESTRUCTURAL,2674,d0bf1f145f07f3db3c185f7076213df875edad8f8c7939c209fd9dbbdae088aa,2009-08-13,3828;3829;3830;3831;3832,Claudio Soto Gamboa;Kevin Cowan Logan;Igal Magendzo Weinberger;Claudio Soto Gamboa;Andrés Velasco Brañes,3831,Claudio Soto Gamboa,SUJETO_ROL_SESION,,RPM-2009-08-13:T42,INICIO_EXPLICITO,,"Respecto del tipo de cambio, el Gerente de Análisis Macroeconómico informa que el peso se ha depreciado, a pesar del importante aumento observado en el precio del cobre desde la última RPM. Al respecto, recuerda lo mencionado por el Gerente de Análisis Internacional, sobre las medidas alternativas para el tipo de cambio real, que, en lugar del Indice de Precios Externos Relevantes (IPE), consideran los IVUM e IVUX sin cobre. Explica que si se mide el tipo de cambio real con el IVUM, se obtiene que está bastante apreciado, pero que se observa también una tendencia decreciente en el tiempo, porque el precio de las importaciones ha ido cayendo. Asimismo, si se analiza el tipo de cambio real, considerando los IVUX sin cobre, se ve que está más apreciado que el año pasado, pero no más que en los últimos cinco o seis años, y claramente más depreciado que antes de la crisis asiática."
ESTRUCTURAL,2674,d0bf1f145f07f3db3c185f7076213df875edad8f8c7939c209fd9dbbdae088aa,2009-08-13,3828;3829;3830;3831;3832,Claudio Soto Gamboa;Kevin Cowan Logan;Igal Magendzo Weinberger;Claudio Soto Gamboa;Andrés Velasco Brañes,3832,Andrés Velasco Brañes,SUJETO_ROL_SESION,,RPM-2009-08-13:T43,INICIO_EXPLICITO,,"Al respecto, el señor Ministro de Hacienda señala que lo sorprendente de los últimos quince días es que el tipo de cambio se deprecie levemente, a pesar que los commodities suben, y que se comente que se habría activado el carry trade precisamente con Brasil Las tasas en Chile y en Brasil no han cambiado, agrega. Dado eso, pregunta por qué ello estaría ocurriendo si, al parecer, la tasa no se ha movido, y cuál es el market feeling al respecto."
ESTRUCTURAL,3011,212971befc4adbd893cf91d44cdc721c9d91794cf6b5ceff054c690f917c2bc7,2010-03-18,4400;4401;4402,Pablo García Silva;José De Gregorio Rebeco;Luis Felipe Céspedes Cifuentes,4400,Pablo García Silva,SUJETO_NOMBRE,,RPM-2010-03-18:T65,CONTINUIDAD_EXPLICITA,,"El señor Pablo García indica que desde dicha Reunión, el principal antecedente ha sido el terremoto que afectó a una parte significativa del país el 27 de febrero pasado. Desde el punto de vista de las otras noticias coyunturales habituales, hace presente que en el ámbito externo se ha observada que la volatilidad financiera se ha aplacado, especialmente luego de los anuncios de ajuste fiscal y el respaldo de la Comunidad Europea a Grecia. Agrega que el precio de los commodities se ha recuperado, que el dólar ha perdido valor respecto de monedas de países emergentes y que las perspectivas de crecimiento global se han mantenido estables y no parecen haberse visto afectadas de forma significativa por la volatilidad reciente. A nivel local, y previo al terremoto, menciona que se constataba un repunte de la actividad y de la demanda, que seguía estando por encima de previsiones anteriores, lo que junto con las cifras del cierre de Cuentas Nacionales para el año 2009, daba cuenta de un tono más robusto para el gasto y el PIB. Añade que la inflación subyacente de febrero mostró registros mayores que los previstos y que algunos indicadores, como la Encuesta de Operadores Financieros, sugerían un inicio del proceso de retiro del estímulo monetario algo más pronto que lo previsto en meses anteriores. Para resumir, el señor García hace presente que los antecedentes coyunturales anteriores al terremoto parecían indicar un entorno de menores holguras y, por tanto, menores riesgos de que el escenario de inflación reducida se fuera a mantener por un tiempo más prolongado que el previsto. El Gerente de División Estudios informa a continuación que el terremoto ha afectado, indudablemente, el panorama macroeconómico y que, por tanto, incide en el diagnóstico de política monetaria que se desee realizar. Indica que ha pasado muy poco tiempo desde esta catástrofe, por lo que no es posible contar con antecedentes concretos que permitan evaluar sus alcances con precisión, lo que implica que, a estas alturas, el diagnóstico sea de por sí tentativo y especulativo. En este contexto, señala que es posible mencionar las siguientes consideraciones; en primer término, que el terremoto constituye eminentemente un shock de oferta agregada, especificando que, en el corto plazo, la destrucción de instalaciones e infraestructura y la disrupción de la distribución y la actividad comercial han constreñido la capacidad de producción de la economía y que, a plazos más largos, los efectos más disruptivos inmediatos se irían disipando, tanto por los esfuerzos de reorganización y sustitución productiva como por el inicio del proceso de reconstrucción. No obstante, anticipa que la caída del stock de capital productivo debería tener efectos más duraderos, pues su reposición no puede ser inmediata. El señor Pablo García plantea que, al mismo tiempo, la caída en la riqueza y las mismas dificultades provocadas por el contexto inmediato del terremoto para concretar decisiones de gasto acotan la demanda, y que la materialización del esfuerzo de reconstrucción implica también postergar o sustituir decisiones de gasto, las que son reemplazadas por iniciativas más urgentes. En opinión del señor García, el esfuerzo de reconstrucción debería tener un componente autónomo, fundamentalmente privado, facilitado por el hecho que, en el margen, la rentabilidad de los proyectos de reconstrucción es de por sí elevada, y porque una parte de las pérdidas de capital estaban cubiertas por seguros. Agrega que este también debería tener un componente público, necesario para reconstruir la red de servicios públicos seriamente dañada por el sismo y para apoyar a aquellos segmentos más vulnerables de la población. Indica que la magnitud que tome este esfuerzo de reconstrucción público/privado, su temporalidad a lo largo de los próximos años, así como la manera como se financien, son todas consideraciones de primer orden en sus efectos sobre el contexto macroeconómico. A continuación, el señor Pablo García menciona que será necesario alterar la redacción al editar la Minuta que se entregará antes del próximo Informe de Política Monetaria (IPoM), en lo que se refiere a los siguientes temas que se están discutiendo. En primer lugar, plantea que frente a la incertidumbre asociada a los puntos anteriores, disponer a estas alturas de un diagnóstico afinado respecto de las implicancias de política monetaria es imposible. Sin embargo, expresa que para efectos de la elaboración del IPoM de marzo, ha sido necesario comenzar a delinear escenarios macroeconómicos, en el que el punto de partida ha sido la elaboración de un escenario macroeconómico contrafactual, que solo considera la revisión de cifras de Cuentas Nacionales para el 2009, así como los antecedentes coyunturales pre terremoto. Estos antecedentes, explica, llevaban a proyectar un crecimiento de la actividad para este año del orden de 6%, esto es, de un punto mas que en el IPoM de diciembre, una inflación promedio para el 2010 en torno a 2%, también un punto más que en diciembre, y, luego, una normalización más agresiva de la TPM, hasta 50 puntos base por sobre lo previsto con anterioridad para el cuarto trimestre de este año. Dadas estas consideraciones, indica que no puede descartarse que, en ausencia del terremoto, en esta RPM se estuviese planteando como una opción la comunicación de que el inicio del retiro del estímulo monetario se adelantaría. Agrega que, tal como se mencionó, las expectativas privadas se habían estado desplazando cualitativamente en ese sentido. En segundo lugar, el señor García plantea que el terremoto ha afectado el panorama en una multiplicidad de direcciones. Señala que si se considera, por un lado, que el efecto de la menor capacidad productiva por la destrucción de capital predomina en la dinámica macroeconómica, entonces el nuevo escenario es más inflacionario y puede requerir una normalización más rápida de la política monetaria, y que si, por otro lado, se toma en cuenta que la disrupción en las decisiones de demanda y la caída en el consumo para acomodar un mayor ahorro son relevantes, entonces las brechas podrían incluso haberse ampliado. Hace ver que estas dudas hacen difícil evaluar la magnitud y persistencia de la esperable mayor inflación y menor actividad para marzo, y que a ello se agrega la imposibilidad de una lectura estadística precisa de dichos fenómenos, asociada a las disrupciones que el terremoto produjo en la capacidad institucional de recolectar información detallada en la zona de la catástrofe. Hace presente que a lo anterior se agrega también el ya mencionado aspecto vinculado a la magnitud, temporalidad y forma de financiamiento del esfuerzo de reconstrucción pública y privada, aspectos que son claves para poder delinear el panorama macroeconómico de mediano plazo. En tercer término, el señor Pablo García informa que el mercado ha tendido a interpretar los efectos del terremoto como sugerentes de una mayor inflación hacia fines de este año y mediados del próximo, pero centrada en la meta en el horizonte de política; de menor actividad este año, pero con un rebote compensatorio el próximo; y una trayectoria de política monetaria más laxa que la prevista hacia fines de febrero. Agrega que el tipo de cambio y las tasas de interés de largo plazo han tenido fluctuaciones significativas, junto con los cambios en las expectativas privadas sobre la forma de financiamiento del esfuerzo de reconstrucción. El señor García indica que, dados los grados de incertidumbre mencionados, la opción más plausible en esta ocasión parece ser mantener el mensaje de política monetaria de los comunicados recientes, en cuanto a que la TPM se mantendría en su nivel mínimo al menos hasta el segundo trimestre. Especial mención hace a que cualquier cambio relevante en este diagnóstico podría ser interpretado como que el Banco Central tiene más certezas o información de las que efectivamente existen sobre las implicancias del terremoto sobre la política monetaria. Por lo mismo, sugiere que la forma y los contenidos del comunicado deberían enfatizar los elevados grados de incertidumbre actuales, así como la centralidad que tiene el terremoto en formar el encuadre macroeconómico de mediano plazo. En su opinión, ello puede destacarse, señalando que estos aspectos se discutirán con mayor detalle en el IPoM de marzo, aunque la incertidumbre no se haya despejado mayormente."
