Tipo_Cambio,ID_Padre,SHA256_Texto_Padre,Fecha,IDs_Antes,Actores_Antes,ID_Actual,Actor_Actual,Fuente_Actor,Tipo_Acta,ID_Turno,Relacion_Turno,Alertas_Actuales,Texto_Actual
SOLO_METADATOS,1899,f540348e10f2ab78bcb32c4663e5f2dae398036898d1025d93f0b9e5fb9e13be,2008-06-10,2596;2597;2598,Manuel Marfán Lewis;Claudio Soto Gamboa;Manuel Marfán Lewis,2598,Manuel Marfán Lewis,SUJETO_ROL_NOMBRE,,RPM-2008-06-10:T86,INICIO_EXPLICITO,,El Consejero señor Manuel Marfán consulta cómo se interpreta que esta nueva información esté entregando pistas de desanclaje de expectativas.
SOLO_METADATOS,2126,e24bbbf5802f6c4f76471af2e62d1cecd3311d4b3be11f7f224a498febf8e506,2008-10-09,2926,Sebastián Claro Edwards,2926,Sebastián Claro Edwards,ROL+NOMBRE,,RPM-2008-10-09:T44,SIN_CONTINUIDAD_CONFIRMADA,ATRIBUCION_HEURISTICA_LEGADA;PASAJES_CONJUNTOS_POR_DELIMITAR,El señor Vicepresidente y el Consejero señor Claro señalan que se suman a la votación de la mayoría.
SOLO_METADATOS,2661,ba871e522560a087da27e178ffbdc31badc52e41f09e7fa9b434fb31d9a632c4,2009-08-13,3795;3796;3797;3798;3799;3800;3801;3802;3803;3804;3805,Andrés Velasco Brañes;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Andrés Velasco Brañes;José De Gregorio Rebeco;Andrés Velasco Brañes;Sergio Lehmann Beresi;Sebastián Claro Edwards,3795,Andrés Velasco Brañes,SUJETO_ROL_SESION,,RPM-2009-08-13:T4,INICIO_EXPLICITO,FINAL_SIN_PUNTUACION,"El Ministro de Hacienda pregunta si la ponderación entre países latinoamericanos también es a PPP,"
SOLO_METADATOS,2661,ba871e522560a087da27e178ffbdc31badc52e41f09e7fa9b434fb31d9a632c4,2009-08-13,3795;3796;3797;3798;3799;3800;3801;3802;3803;3804;3805,Andrés Velasco Brañes;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Andrés Velasco Brañes;José De Gregorio Rebeco;Andrés Velasco Brañes;Sergio Lehmann Beresi;Sebastián Claro Edwards,3796,Sergio Lehmann Beresi,SUJETO_NOMBRE,,RPM-2009-08-13:T5,INICIO_EXPLICITO,FINAL_SIN_PUNTUACION,"a lo cual el señor Lehmann responde que para efectos de las agrupaciones también lo es a PPP. En el caso del año 2010, añade que las revisiones son bien marginales y bastante homogéneas en el grupo de países presentados"
SOLO_METADATOS,2661,ba871e522560a087da27e178ffbdc31badc52e41f09e7fa9b434fb31d9a632c4,2009-08-13,3795;3796;3797;3798;3799;3800;3801;3802;3803;3804;3805,Andrés Velasco Brañes;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Andrés Velasco Brañes;José De Gregorio Rebeco;Andrés Velasco Brañes;Sergio Lehmann Beresi;Sebastián Claro Edwards,3797,Jorge Desormeaux Jiménez,SUJETO_ROL_NOMBRE,,RPM-2009-08-13:T6,INICIO_EXPLICITO,,"El Vicepresidente, señor Jorge Desormeaux, solicita al Gerente de Análisis Internacional que explique cómo se estimaron las cifras del año 2010 que está presentando, porque los bancos de inversión no solo hablan de cifras superiores a 3% para el 2010, sino que de un crecimiento de tendencia."
SOLO_METADATOS,2661,ba871e522560a087da27e178ffbdc31badc52e41f09e7fa9b434fb31d9a632c4,2009-08-13,3795;3796;3797;3798;3799;3800;3801;3802;3803;3804;3805,Andrés Velasco Brañes;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Andrés Velasco Brañes;José De Gregorio Rebeco;Andrés Velasco Brañes;Sergio Lehmann Beresi;Sebastián Claro Edwards,3798,Sergio Lehmann Beresi,SUJETO_NOMBRE,,RPM-2009-08-13:T7,INICIO_EXPLICITO,,"Al respecto, el señor Sergio Lehmann comenta que para el año 2010 hay una importante discrepancia entre los distintos bancos de inversión, es decir, que hay una desviación estándar en materia de proyección bastante elevada. Añade que, efectivamente, respecto de la media de dichos bancos, en especial en el caso de Estados Unidos, donde este fenómeno se focaliza tal vez de manera más importante, nuestras cifras están por debajo del promedio que ellos manejan, que hoy es de alrededor de 2%. Explica que lo que la Gerencia ha Incorporado en el juicio para efectos de definir el crecimiento del año 2010, también incluye la información de crecimiento y el hecho de que el FMI, en particular, esté proyectando un 0,8% para Estados Unidos para el próximo año. Entonces, señala que la Gerencia ha tratado de moderar en algún grado lo que los bancos de inversión están planteando en materia de expansión para el año 2010."
SOLO_METADATOS,2661,ba871e522560a087da27e178ffbdc31badc52e41f09e7fa9b434fb31d9a632c4,2009-08-13,3795;3796;3797;3798;3799;3800;3801;3802;3803;3804;3805,Andrés Velasco Brañes;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Andrés Velasco Brañes;José De Gregorio Rebeco;Andrés Velasco Brañes;Sergio Lehmann Beresi;Sebastián Claro Edwards,3799,Jorge Desormeaux Jiménez,SUJETO_NOMBRE,,RPM-2009-08-13:T8,INICIO_EXPLICITO,PASAJES_CONJUNTOS_POR_DELIMITAR,"El señor Desormeaux acota que hay que tomar debida nota de que en las últimas dos o tres semanas ha habido un cambio de sentimiento significativo, que no está considerado en el Informe del FMI, acotación que es confirmada por el señor Lehmann."
SOLO_METADATOS,2661,ba871e522560a087da27e178ffbdc31badc52e41f09e7fa9b434fb31d9a632c4,2009-08-13,3795;3796;3797;3798;3799;3800;3801;3802;3803;3804;3805,Andrés Velasco Brañes;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Andrés Velasco Brañes;José De Gregorio Rebeco;Andrés Velasco Brañes;Sergio Lehmann Beresi;Sebastián Claro Edwards,3800,Sergio Lehmann Beresi,SUJETO_ROL_SESION,,RPM-2009-08-13:T9,INICIO_EXPLICITO,,"El Gerente de Análisis Internacional destaca que un elemento importante, que quizás está vinculado con la visión que se puede tener en términos de crecimiento en adelante, tiene que ver con lo que plantean algunas instituciones respecto del crecimiento del producto potencial. Menciona que en el caso de Estados Unidos, el Congressional Budget Office (CBO) ha efectuado una revisión para los años 2008, 2009 y 2010, planteando una caída de seis décimas en el 2010 versus el año 2008. En el caso de la Zona Euro, añade, las estimaciones de la Comisión Europea, de la OCDE y del FMI dan cuenta de una caída del producto potencial de aproximadamente un punto producto de la crisis, señalando que los factores detrás del ajuste son el capital y la PTF en proporciones similares. Respecto de la PTF, detalla que los elementos que se han considerado para efectos de revisar el producto potencial a la baja están asociados a condiciones crediticias más estrechas a futuro, que llevarían a una asignación de recursos menos eficiente; retiros anticipados de personas del mercado laboral, si es que el desempleo se mantiene de manera particularmente prolongada, lo que, a su vez, también afecta los flujos de inmigración hacia las economías; y la reducción de la empleabilidad ante la pérdida de habilidades de la fuerza de trabajo."
SOLO_METADATOS,2661,ba871e522560a087da27e178ffbdc31badc52e41f09e7fa9b434fb31d9a632c4,2009-08-13,3795;3796;3797;3798;3799;3800;3801;3802;3803;3804;3805,Andrés Velasco Brañes;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Andrés Velasco Brañes;José De Gregorio Rebeco;Andrés Velasco Brañes;Sergio Lehmann Beresi;Sebastián Claro Edwards,3801,Andrés Velasco Brañes,SUJETO_ROL_NOMBRE,,RPM-2009-08-13:T10,INICIO_EXPLICITO,FINAL_SIN_PUNTUACION,"El Ministro señor Velasco pregunta qué relación tienen los flujos del mercado laboral con la productividad,"
SOLO_METADATOS,2661,ba871e522560a087da27e178ffbdc31badc52e41f09e7fa9b434fb31d9a632c4,2009-08-13,3795;3796;3797;3798;3799;3800;3801;3802;3803;3804;3805,Andrés Velasco Brañes;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Andrés Velasco Brañes;José De Gregorio Rebeco;Andrés Velasco Brañes;Sergio Lehmann Beresi;Sebastián Claro Edwards,3802,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,,RPM-2009-08-13:T11,INICIO_EXPLICITO,,"a lo cual el Presidente señor De Gregorio responde que, dado que la PTF es un residuo, el flujo de inmigración tiene que ver con la composición de la fuerza de trabajo, con el capital humano. Explica que si los inmigrantes tienen habilidades diferentes del promedio del trabajador, va a cambiar la PTF, pero si entra gente con menores habilidades, eso debería afectar la PTF."
SOLO_METADATOS,2661,ba871e522560a087da27e178ffbdc31badc52e41f09e7fa9b434fb31d9a632c4,2009-08-13,3795;3796;3797;3798;3799;3800;3801;3802;3803;3804;3805,Andrés Velasco Brañes;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Andrés Velasco Brañes;José De Gregorio Rebeco;Andrés Velasco Brañes;Sergio Lehmann Beresi;Sebastián Claro Edwards,3803,Andrés Velasco Brañes,SUJETO_ROL_SESION,,RPM-2009-08-13:T12,INICIO_EXPLICITO,FINAL_SIN_PUNTUACION,"El efecto debiera ser menor y al revés, acota el Ministro,"
SOLO_METADATOS,2661,ba871e522560a087da27e178ffbdc31badc52e41f09e7fa9b434fb31d9a632c4,2009-08-13,3795;3796;3797;3798;3799;3800;3801;3802;3803;3804;3805,Andrés Velasco Brañes;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Andrés Velasco Brañes;José De Gregorio Rebeco;Andrés Velasco Brañes;Sergio Lehmann Beresi;Sebastián Claro Edwards,3804,Sergio Lehmann Beresi,CONTEXTO_REVISADO,,RPM-2009-08-13:T13,SIN_CONTINUIDAD_CONFIRMADA,,y el señor Lehmann complementa que será necesario afinar el análisis.
SOLO_METADATOS,2661,ba871e522560a087da27e178ffbdc31badc52e41f09e7fa9b434fb31d9a632c4,2009-08-13,3795;3796;3797;3798;3799;3800;3801;3802;3803;3804;3805,Andrés Velasco Brañes;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Jorge Desormeaux Jiménez;Sergio Lehmann Beresi;Andrés Velasco Brañes;José De Gregorio Rebeco;Andrés Velasco Brañes;Sergio Lehmann Beresi;Sebastián Claro Edwards,3805,Sebastián Claro Edwards,SUJETO_ROL_NOMBRE,,RPM-2009-08-13:T14,INICIO_EXPLICITO,,"Sobre ese mismo punto, el Consejero señor Claro consulta acerca del efecto que tiene en estas estimaciones el uso de un filtro estadístico estándar, sin agregar elementos de juicio como los antes presentados."
SOLO_METADATOS,2667,8ecd52eb4de993a9dac5b2f1a9cf06e13d9c74a70d29e9021e9a113c68debc4a,2009-08-13,3818;3819;3820,Andrés Velasco Brañes;Sergio Lehmann Beresi;Claudio Soto Gamboa,3818,Andrés Velasco Brañes,SUJETO_ROL_SESION,,RPM-2009-08-13:T26,INICIO_EXPLICITO,FINAL_SIN_PUNTUACION,"El señor Ministro de Hacienda consulta si estas empresas son las usuarias de cobre en Chile o fuera de Chile,"
SOLO_METADATOS,2667,8ecd52eb4de993a9dac5b2f1a9cf06e13d9c74a70d29e9021e9a113c68debc4a,2009-08-13,3818;3819;3820,Andrés Velasco Brañes;Sergio Lehmann Beresi;Claudio Soto Gamboa,3819,Sergio Lehmann Beresi,SUJETO_ROL_SESION,,RPM-2009-08-13:T27,INICIO_EXPLICITO,FINAL_SIN_PUNTUACION;TEXTO_DANADO_POR_COTEJAR,"a lo cual el Gerente de Análisis Internacional responde que cada uno de los países se pondera por el consumo de cobre correspondiente, y el Gerente de"
SOLO_METADATOS,2667,8ecd52eb4de993a9dac5b2f1a9cf06e13d9c74a70d29e9021e9a113c68debc4a,2009-08-13,3818;3819;3820,Andrés Velasco Brañes;Sergio Lehmann Beresi;Claudio Soto Gamboa,3820,Claudio Soto Gamboa,CONTEXTO_REVISADO,,RPM-2009-08-13:T28,SIN_CONTINUIDAD_CONFIRMADA,,"Al continuar con la exposición sobre consumo, el Gerente de Análisis Macroeconómico indica que, respecto de julio, el dato que más sobresale es el de importaciones, haciendo el alcance que ello obedece a una circunstancia bastante puntual, cual fue una importación de magnitud relevante de turbinas para generación eléctrica. En cuanto a las perspectivas para los inventarios, medidas por el IMCE, el señor Gerente menciona que, si bien estas han seguido retrocediendo, todavía están en niveles altos, recordando, en todo caso, que la media histórica siempre ha estado sobre los 50 puntos. Plantea que es por ello que no se debería esperar que el IMCE llegue a 50 puntos para pensar que la situación se ha normalizado, sino que el hecho que supere ese nivel significa recién una señal de cierta normalidad. Luego, el señor Soto manifiesta que el catastro de inversión en construcción e ingeniería de junio se corrigió marginalmente a la baja para los años 2009 y 2010, corrección que es bastante menor que la de catastros anteriores, mientras que para 2011 aparecen proyectos nuevos o hay una postergación de proyectos hasta entonces."
SOLO_METADATOS,2704,1b67ddf55051af63a23c5ac9d1b0bcdab007b6a164bd979c55e116b2ca631ff9,2009-09-08,3907;3908;3909;3910,Beltrán de Ramón Acevedo;José De Gregorio Rebeco;Beltrán de Ramón Acevedo;Enrique Marshall Rivera,3907,Beltrán de Ramón Acevedo,SUJETO_ROL_NOMBRE,,RPM-2009-09-08:T42,INICIO_EXPLICITO,,"El Gerente de División de Operaciones Financieras, señor Beltrán de Ramón, sostiene que se podría concluir que spreads más pequeños con colocaciones estancadas obedecen a un problema de demanda, lo que no es tan así, porque los bancos podrían establecer otras restricciones distintas al spread. De hecho, podrían estar fuera de ese spread, que ha estado cayendo en todos los sectores que son riesgosos, como la construcción, por ejemplo. Agrega tener antecedentes de que, en realidad, los bancos han puesto muchas más restricciones para otorgar líneas de crédito, más dificultades para otorgar créditos o solicitan más garantías para las boletas de garantía."
SOLO_METADATOS,2704,1b67ddf55051af63a23c5ac9d1b0bcdab007b6a164bd979c55e116b2ca631ff9,2009-09-08,3907;3908;3909;3910,Beltrán de Ramón Acevedo;José De Gregorio Rebeco;Beltrán de Ramón Acevedo;Enrique Marshall Rivera,3908,José De Gregorio Rebeco,CONTEXTO_REVISADO,,RPM-2009-09-08:T43,SIN_CONTINUIDAD_CONFIRMADA,FINAL_SIN_PUNTUACION,"Es decir, no es problema de demanda, consulta el señor Presidente,"
SOLO_METADATOS,2704,1b67ddf55051af63a23c5ac9d1b0bcdab007b6a164bd979c55e116b2ca631ff9,2009-09-08,3907;3908;3909;3910,Beltrán de Ramón Acevedo;José De Gregorio Rebeco;Beltrán de Ramón Acevedo;Enrique Marshall Rivera,3909,Beltrán de Ramón Acevedo,SUJETO_NOMBRE,,RPM-2009-09-08:T44,INICIO_EXPLICITO,,"a lo cual el señor de Ramón manifiesta que no se puede concluir, necesariamente, que spreads más bajos y colocaciones estancadas sea un problema de demanda. Podría ser que subsistan los problemas de oferta de los bancos, que solamente han abierto líneas a algunos sectores."
SOLO_METADATOS,2704,1b67ddf55051af63a23c5ac9d1b0bcdab007b6a164bd979c55e116b2ca631ff9,2009-09-08,3907;3908;3909;3910,Beltrán de Ramón Acevedo;José De Gregorio Rebeco;Beltrán de Ramón Acevedo;Enrique Marshall Rivera,3910,Enrique Marshall Rivera,SUJETO_ROL_NOMBRE,,RPM-2009-09-08:T45,INICIO_EXPLICITO,PASAJES_CONJUNTOS_POR_DELIMITAR,"El Consejero señor Marshall aclara que la Superintendencia de Bancos entregó una cifra hace un par de semanas que mostraba un cierta estabilización en el margen, lo cual es confirmado por el señor Claudio Soto."
SOLO_METADATOS,2790,79619fa53ee82a2941f791cdb94c0ee9ceeb76e9b135875f1bcc3360155aecb0,2009-11-12,4063;4064,Claudio Soto Gamboa;Claudio Soto Gamboa,4063,Claudio Soto Gamboa,CONTEXTO_REVISADO,,RPM-2009-11-12:T58,SIN_CONTINUIDAD_CONFIRMADA,,"El Gerente de División Estudios Subrogante señala que para las opciones de esta ocasión se consideran tres aspectos: en primer lugar, una evaluación de si las noticias coyunturales modifican de manera relevante la trayectoria implícita para la TPM en el IPoM, en segundo lugar, la importancia de hacer coherente las medidas complementarias con el escenario para la TPM, en particular si sigue siendo válido que comenzarla un proceso de alzas en el segundo trimestre del próximo año; y, por último, la forma como el mercado puede internalizar la decisión de esta Reunión y los riesgos asociados."
