ID_Padre,SHA256_Texto_Padre,Fecha,IDs_Antes,Actores_Antes,ID_Actual,Actor_Actual,Fuente_Actor,ID_Turno,Relacion_Turno,Alertas_Actuales,Texto_Actual
526,5c87ccf649bc2eaba65852ad9c41c7c7655e7a1daaf9ce304dabf3c0feab5967,2005-12-13,665;666,Vittorio Corbo Lioi;Consejo del Banco Central de Chile,667,Consejo del Banco Central de Chile,ACTA/META,RPM-2005-12-13:T62,INSTITUCIONAL,,"En mérito de lo anterior, el Consejo, por la unanimidad de sus miembros, adopta el siguiente Acuerdo: En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó mantener la tasa de interés de política monetaria en 4,5% anual. III. Comunicado “En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó mantener la tasa de interés de política monetaria en 4,5% anual. El entorno externo relevante para la economía chilena sigue siendo muy favorable y se han atenuado algunos de los riesgos identificados en los últimos meses. El precio del cobre ha aumentado nuevamente y las condiciones financieras internacionales continúan siendo propicias. En Chile, las condiciones financieras continúan siendo expansivas. La expansión reciente de la actividad es menor que en meses pasados, pero en términos anuales continúa en torno a sus valores de tendencia. La demanda interna sigue creciendo con vigor y aunque la creación de empleo se ha moderado, la tasa de desempleo sigue disminuyendo. La inflación anual del IPC y su proyección de corto plazo han descendido, influidas por la rápida normalización del precio de los combustibles y la significativa apreciación del peso. Las medidas de inflación subyacente IPCX e IPCX1 (que excluyen combustibles, perecibles y algunos servicios regulados, entre otros) se mantienen bajo 3%. Otros indicadores de la tendencia inflacionaria y las distintas medidas de expectativas de inflación se encuentran bien ancladas."
594,545f96745fdc53223cf8677c88df62046e5e7c8a459ea9ebe172cb128c7da7ea,2006-02-09,760;761,Vittorio Corbo Lioi;Consejo del Banco Central de Chile,761,Vittorio Corbo Lioi,SUJETO_ROL_NOMBRE,RPM-2006-02-09:T44,INICIO_EXPLICITO,,"El Presidente señor Vittorio Corbo, señala que una vez más felicita a la Gerencia de División Estudios por su valiosa y clara presentación de opciones de política y también agradece el material proporcionado por la Gerencia. Indica que, de acuerdo a los antecedentes presentados, las noticias acumuladas desde la última Reunión de Política Monetaria muestran que el entorno externo se mantiene boyante, mientras que en el interno el consumo privado mantiene su dinamismo, y el producto sigue creciendo por sobre el producto de tendencia. El buen escenario externo, se refleja en un precio del cobre que sigue marcando valores nominales históricos y condiciones financieras muy favorables, a pesar del progreso en la normalización de la política monetaria en Estados Unidos de América. En la parte negativa, el precio del petróleo ha aumentado como también su volatilidad, afectado por problemas geopolíticos en un mercado que se mantiene estrecho, lo que puede retardar su normalización. Indica el señor Presidente, que en el entorno interno, la actividad industrial se acelera, confirmando que el debilitamiento del tercer trimestre tuvo un importante componente transitorio. La minería también se acelera y sólo el comercio presenta signos de debilidad, que al parecer serían transitorios. En el lado de la demanda interna, tal como se preveía, se comienza a ver una desaceleración en el crecimiento de las ventas de automóviles nuevos y de maquinaria y equipos. En contraste, el consumo privado sigue dinámico apoyado por el continuo fortalecimiento del mercado laboral para los asalariados, y las buenas expectativas de los consumidores. Esta dinámica del consumo privado esta apoyada por el favorable escenario externo y condiciones financieras domésticas que se mantienen muy expansivas. En enero, las distintas medidas de inflación estuvieron por sobre lo proyectado debido a aumentos de precios de alimentos no perecibles, combustibles y precios regulados. En lo que se refiere a los costos laborales y los costos unitarios del trabajo estos siguieron aumentando su tasa de variación anual. La inflación anual superó el techo del rango meta y las medidas de tendencia inflacionaria se mantienen en torno al 3%. Además, las proyecciones de inflación de corto plazo se corrigen al alza. Señala el señor Presidente, que este conjunto de noticias muestra una economía que sigue expandiéndose a una tasa por encima de la estimación del crecimiento del producto de tendencia, con condiciones financieras muy expansivas, una inflación total anual por encima del rango meta, distintas medidas de tendencia inflacionaria que ya se ubican en torno al 3% y con una tasa de política monetaria muy por debajo de la tasa neutral. Con estos antecedentes, se incrementa el riesgo de que la inflación de tendencia se comience a alejar en forma persistente del centro del rango meta, y que termine por desanclar las expectativas de dicho centro. Este riesgo se ve exacerbado por los potenciales efectos de segunda vuelta de los aumentos de la inflación, sobre los patrones de ajuste de salarios y precios. Dado lo anterior, y consistente con el escenario central del último IPoM, el señor Presidente estima que lo prudente es continuar con el proceso de normalización de la política monetaria, para reducir el riesgo que la tendencia inflacionaria se aleje de manera persistente del centro del rango meta, y de esta forma contribuir a que este ciclo expansivo sea sustentable. Por esta razón, vota también por un aumento de 25 puntos base en la tasa de política monetaria."
594,545f96745fdc53223cf8677c88df62046e5e7c8a459ea9ebe172cb128c7da7ea,2006-02-09,760;761,Vittorio Corbo Lioi;Consejo del Banco Central de Chile,762,Consejo del Banco Central de Chile,ACTA/META,RPM-2006-02-09:T45,INSTITUCIONAL,,"En mérito de lo anterior, el Consejo, por la unanimidad de sus miembros, adopta el siguiente Acuerdo: 89-01-0602109 - Tasa de Política Monetaria. En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó aumentar la tasa de interés de política monetaria en 25 puntos base hasta 4,75% anual. Comunicado “En su reunión mensual de política monetaria, el Consejo del Banco Central acordó aumentar la tasa de interés de política monetaria en 25 puntos base hasta 4,75% anual. El entorno externo relevante para la economía chilena sigue siendo favorable, persistiendo un elevado precio del cobre y un propicio ambiente financiero internacional. En el país, las condiciones financieras siguen siendo expansivas. La demanda interna comienza a moderar su elevada tasa de crecimiento y la actividad continúa creciendo a un ritmo por encima de su tendencia. Ello reafirma que la desaceleración del producto observada durante el tercer trimestre del año pasado habría sido en parte transitoria, en línea con lo moderado su ritmo de expansión anual, la ocupación asalariada continúa creciendo con fuerza. La inflación anual se ubicó algo sobre 4% y las medidas de inflación subyacente IPCX e ÍPCX1 (que excluyen combustibles, perecibles y algunos servicios regulados, entre otros) ya se encuentran en torno a 3%. Pese a que se espera que la inflación anual continúe sobre 4% en el corto plazo, se mantiene la perspectiva de una convergencia hacia 3% en el curso de este año, coherente con el escenario central del último Informe de Política Monetaria. Otros indicadores de la tendencia inflacionaria y las distintas medidas de expectativas de inflación continúan bien ancladas en torno al centro del rango meta. El Consejo estima que, en el escenario más probable, continuará reduciendo pausadamente el estímulo monetario prevaleciente, de manera de mantener una trayectoria esperada para la inflación en torno a 3% anual en el horizonte habitual de política de 12 a 24 meses.”"
654,6a1f93cdb3885e7b9c1ef2721b64f2e9c8a3ae50bde5c5a5ea1619d71b8590d1,2006-04-13,871;872,Vittorio Corbo Lioi;Consejo del Banco Central de Chile,872,Vittorio Corbo Lioi,SUJETO_ROL_NOMBRE,RPM-2006-04-13:T73,INICIO_EXPLICITO,,"El Presidente señor Vittorio Corbo, agradece el trabajo del staff y señala que el entorno externo relevante de la economía chilena sigue siendo muy favorable, con una economía mundial que continúa mostrando un gran dinamismo -el que ahora es más balanceado entre los principales países industriales- y condiciones financieras que se mantienen auspiciosas. Esto ha llevado a un aumento de los riesgos de un repunte en la inflación y un alza más pronunciada de las tasas de interés de los países industriales. Agrega, que la evolución de la economía mundial ha sido especialmente dinámica en los países que son los principales consumidores de cobre (Estados Unidos de América, China y la India), lo que ha redundado en precios del cobre muy por encima de los proyectados. En paralelo, el precio del petróleo ha alcanzado niveles por encima de los ya altos precios proyectados. El efecto neto de estos aumentos de precios son mejores términos de intercambio de lo que se proyectaban hace algunos meses, los que ahora se proyectan también serían más duraderos. En el frente interno, la demanda modera su crecimiento y ahora crece de acuerdo a lo proyectado con apoyo sólido del buen entorno externo, el dinámico mercado laboral y condiciones financieras expansivas. En contraste, la actividad crece algo por debajo de lo proyectado, debido especialmente a problemas puntuales en algunos sectores específicos que debieran revertirse. Indica el señor Presidente, que en el frente inflacionario, hasta ahora los aumentos en los precios del petróleo y de otros productos primarios han repercutido principalmente en la inflación total sin tener efectos claros en las distintas medidas de tendencia inflacionaria, a pesar de las reducidas holguras de capacidad. Hace presente el señor Presidente, que de hecho, nuestras proyecciones de inflación IPCX1 han estado en línea con las proyecciones del último IPOM, las cuales consideran también que a medida que se sigan copando las brechas de capacidad será necesario continuar con el proceso de normalización de la política monetaria, para mantener la tendencia inflacionaria en torno al centro del rango meta. Además, dadas las reducidas brechas de capacidad, se incrementa el riesgo de shocks adicionales en los precios del petróleo que pueden terminar afectando la tendencia inflacionaria. Por lo anterior, estima que lo apropiado es continuar con el proceso de normalización pausada de la política monetaria que se presentó en el último IPOM. Basado en ello, su voto es también por otro aumento de 25 puntos base en la tasa de política monetaria."
654,6a1f93cdb3885e7b9c1ef2721b64f2e9c8a3ae50bde5c5a5ea1619d71b8590d1,2006-04-13,871;872,Vittorio Corbo Lioi;Consejo del Banco Central de Chile,873,Consejo del Banco Central de Chile,ACTA/META,RPM-2006-04-13:T74,INSTITUCIONAL,,"En mérito de lo anterior, el Consejo, por la unanimidad de sus miembros, adopta el siguiente Acuerdo: 91-01-060413 - Tasa de Política Monetaria. En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó aumentar la tasa de interés de política monetaria en 25 puntos base hasta 5% anual. Comunicado “ En su reunión mensual de política monetaria, el Consejo del Banco Central acordó aumentar la tasa de interés de política monetaria en 25 puntos base hasta 5% anual. El entorno externo relevante para la economía chilena sigue siendo muy favorable, con un precio del cobre considerablemente mayor a lo proyectado. En el primer trimestre de este año la demanda interna habría moderado su elevada tasa de crecimiento, en línea con el escenario de proyecciones del último Informe de Política Monetaria. En igual período, la actividad habría crecido algo menos de lo esperado, influida por el bajo desempeño circunstancial de algunos sectores. La creación de empleo ha vuelto a incrementar su ritmo de expansión anual y, en particular, la ocupación asalariada continúa creciendo con fuerza. A su vez, las condiciones financieras internas siguen siendo expansivas. La inflación ha continuado con una trayectoria similar a la esperada en el último Informe de Política Monetaria. Las medidas de inflación anual IPC e IPCX (que excluye combustibles y perecibles) se ubican transitoriamente en la parte alta del rango meta. Por su parte, tanto la inflación subyacente IPCX1 (que además excluye algunos servicios regulados), como otros indicadores de la tendencia inflacionaria, y las distintas medidas de expectativas de inflación, continúan bien ancladas en torno al centro del rango meta. El Consejo estima que, en el escenario más probable, ajustes pausados de la tasa de interés siguen siendo necesarios para mantener la inflación proyectada en torno a 3% anual en el horizonte habitual de política. La oportunidad de estos ajustes dependerá de las implicancias de las noticias de actividad, tipo de cambio y precios, sobre la trayectoria esperada de la inflación.”"
674,3a93ebe7b059886af563851f2dbd2ad999d14d396dea16aa4e255ab36bf7d6ab,2006-05-11,912;913,Vittorio Corbo Lioi;Consejo del Banco Central de Chile,913,Vittorio Corbo Lioi,SUJETO_ROL_NOMBRE,RPM-2006-05-11:T39,INICIO_EXPLICITO,,"El Presidente señor Vittorio Corbo, señala que el entorno externo continúa muy favorable, con una economía mundial que sigue mostrando un gran dinamismo en forma cada vez más generalizada y condiciones financieras que se mantienen auspiciosas, a pesar del progreso en la normalización de la política monetaria en las principales economías industriales. Agrega, que los precios del cobre siguen marcando récord y los del petróleo se mantienen altos. En el frente interno, de acuerdo a lo esperado, la demanda modera su crecimiento a partir de los elevados valores alcanzados a fines del año pasado, especialmente, en lo que se refiere a la inversión, y el crecimiento de la actividad se aproxima hacia valores de tendencia. Sin embargo, en los meses recientes, la actividad crece algo por debajo de lo proyectado, debido especialmente a problemas puntuales de oferta en algunos sectores primarios. Señala el señor Presidente, que en contraste, el empleo sigue mostrando un importante dinamismo. Señala que aunque las condiciones financieras continúan siendo expansivas, su expansividad se ha atenuado en el margen, por el aumento en las tasas de interés de mediano y largo plazo, especialmente, para los instrumentos reajustables. Sin embargo, estima que la tasa de crecimiento del crédito sigue alta, aunque su velocidad se ha estabilizado. En el frente inflacionario, la inflación anual del IPC sigue afectada por los altos precios de los combustibles, y últimamente por las contribuciones, mientras que la inflación del IPCX1 sigue en línea con las proyecciones previas. De otra parte, las distintas medidas de expectativas de inflación se mantienen ancladas en torno al 3% anual. Hace presente, el señor Presidente, que con las proyecciones del IPOM de mayo, que este año y el próximo la actividad crecerá más que el PIB de tendencia, las holguras de capacidad se coparían este año mientras que el próximo habría una brecha positiva. En estas circunstancias, le parece que la política monetaria tiene que seguir su curso de normalización para que la inflación proyectada en un horizonte de 12 a 24 meses, converja al centro del rango meta. Del curso final que tome la inflación proyectada, la política monetaria dependerá de una serie de factores, los cuales se tienen que ir clarificando en los próximos meses. Entre estos factores, el señor Presidente destaca la evolución del precio del cobre, la tendencia de los costos laborales unitarios, precios de los combustibles, tipo de cambio y brechas de capacidad. Señala el señor Presidente, que como no hay noticias relevantes, excepto el abrupto aumento en el precio del cobre, en lo que se refiere a estas variables y dado el progreso ya observado en la reducción de la expansividad de la política monetaria hay espacio para hacer una pausa en el proceso de normalización, a la espera de nueva información. Además, estima que el mercado también espera una pausa. Por lo anterior, su voto es por mantener la tasa de política en 5.0%."
674,3a93ebe7b059886af563851f2dbd2ad999d14d396dea16aa4e255ab36bf7d6ab,2006-05-11,912;913,Vittorio Corbo Lioi;Consejo del Banco Central de Chile,914,Consejo del Banco Central de Chile,ACTA/META,RPM-2006-05-11:T40,INSTITUCIONAL,,"En mérito de lo anterior, el Consejo, por la unanimidad de sus miembros, adopta el siguiente Acuerdo: 92-01-060511 - Tasa de Política Monetaria. En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó mantener la tasa de interés de política monetaria en 25 puntos base hasta 5% anual. Comunicado ' En su reunión mensual de política monetaria, el Consejo del Banco Central acordó mantener la tasa de interés de política monetaria en 5% anual. El entorno externo relevante para la economía chilena sigue siendo muy favorable, con un precio del cobre que ha aumentado bruscamente, alcanzando niveles muy superiores a proyecciones previas. La información disponible sigue indicando que la demanda interna está moderando su elevada tasa de crecimiento. Asimismo, esta confirma que la actividad del primer trimestre habría crecido menos que lo previsto, aunque por efectos puntuales en sectores específicos. El empleo continúa creciendo a tasas elevadas, especialmente el componente asalariado. Las condiciones financieras internas siguen siendo expansivas, aunque en lo más reciente aparecen más atenuadas. La inflación ha continuado con una trayectoria dentro de lo previsto. Las medidas de inflación anual IPC e IPCX (que excluye combustibles y perecibles) se ubican transitoriamente en la parte alta del rango meta. Por su parte, la inflación subyacente IPCX1 (que además excluye algunos servicios regulados), otros indicadores de la tendencia inflacionaria, y las distintas medidas de expectativas de inflación, continúan bien ancladas en torno al centro del rango meta. Si bien los precios de los combustibles han aumentado, otras presiones de costos están bien contenidas. La decisión de hacer una pausa no modifica la evaluación del Consejo de que, en el escenario más probable, incrementos adicionales de la tasa de interés en meses venideros siguen siendo necesarios para alcanzar una inflación en torno a 3% anual en el horizonte habitual de."
780,c9325d0aa5f9fa57bef82bb441e6a5ef228ee0db912c062c1c0fdc09d758cf13,2006-07-13,1052;1053;1054,José De Gregorio Rebeco;Vittorio Corbo Lioi;Consejo del Banco Central de Chile,1053,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,RPM-2006-07-13:T67,INICIO_EXPLICITO,POSIBLE_OTRO_HABLANTE_O_MENCION,"El Vicepresidente, señor José De Gregorio señala que el análisis de la Gerencia de División Estudios ha sido particularmente determinante en su visión de la coyuntura. Indica que hace una semana atrás, con una mirada superficial a las noticias del Imacec e inflación, era muy previsible que hoy la tasa de política monetaria debiera subir en 25 puntos base. Sin embargo, un análisis más cuidadoso a la luz de los antecedentes que se han presentado para esta reunión, revela que las opciones hoy están mucho más abiertas. índica el señor Vicepresidente que no se referirá en detalle al escenario internacional, el que sigue siendo pujante, a pesar de que el aumento del precio del petróleo tendrá un impacto en el corto plazo sobre la inflación del IPC y ciertamente se debe evitar que haya efectos de segunda vuelta que generen presiones inflacionarias más costosas de revertir, en términos de la restricción monetaria necesaria para anularlas. Sin embargo, agrega el señor De Gregorio, los antecedentes de la evolución de la economía interna muestran un panorama aún más preocupante. A pesar de las últimas cifras del Imacec, es probable que el tercer trimestre sea más lento del que se contemplara para el IPoM, lo que podría representar un debilitamiento algo más permanente que el crecimiento de la economía con la consecuente menor presión inflacionaria. Por el lado de la demanda interna, el señor José De Gregorio señala que la inversión se desacelera más rápido de lo esperado. También destaca que en el ámbito inflacionario, por un lado, se tienen sorpresas inflacionarias, por el aumento del precio de los combustibles, y la inflación subyacente se encuentra en línea con el objetivo en el horizonte de política, lo que se ve reafirmado por costos laborales unitarios bien contenidos y de acuerdo a las nuevas cifras de empleo, algo menos de lo que se veía hace unos meses atrás. En este escenario, señala el señor Vicepresidente, la principal razón para subir la tasa de interés es seguir con el proceso de normalización iniciado a fines de 2004, después de haber realizado dos pausas. Esto reducirá la probabilidad de que haya efectos de segunda vuelta del alza del precio del petróleo nocivos para la inflación en el horizonte. Sin embargo, las noticias de actividad y costos indican que habría algo más de holguras, lo que permitiría hacer una pausa más en nuestro proceso de alza de tasas. El riesgo en este último caso, es que los antecedentes acumulados no permitan concluir que esta relativa y no muy significativa debilidad sea persistente. En su opinión, la pregunta central, con toda la información que se tiene, es si se sube en esta reunión o en la próxima la tasa de política monetaria. Estima el señor De Gregorio, que al parecer se está en una zona en la cual los aumentos de las tasas de interés serán más pausados de lo que se venían haciendo en meses previos y no es descartable que se esté más cerca del final del proceso de alza de tasas, de lo que hace un tiempo atrás se pensaba. Esto deberá ser evaluado con mucho cuidado a futuro y pudiera ser apropiado hacer una pausa más para señalar que se ha entrado en una región de mayor lentitud en las alzas de tasas. Señala, que en este caso habrá que indicar claramente en el comunicado del Banco Central que esta pausa, no anticipada, es el resultado de noticias en términos de actividad que han sido más débiles de lo esperado, con menores implicancias inflacionarias. El riesgo es que se dé una señal negativa basada en datos muy puntuales. Por otro lado, indica el señor Vicepresidente se puede subir la tasa, indicando efectivamente que la duración de las próximas pausas será mayor. En este caso, sería más fácil comunicar algo que es ampliamente esperado. Sin embargo, esta segunda opción tiene el gran riesgo de tener que revertiría en el corto plazo, en caso que sea un escenario más vigoroso y con mayores presiones inflacionarias. Decidir entre ambas opciones no es claro y se debería trivialmente a los riesgos y dilemas que se están enfrentando y a las consideraciones que se han hecho hasta ahora. No obstante, el señor Vicepresidente menciona que es prematuro dar una señal de debilidad de la que no se está seguro de su persistencia. Finalmente, menciona que se puede indicar que las pausas serán más frecuentes, que probablemente la estrategia de normalización esté más cerca que lo previsto hace meses atrás y de acuerdo a un escenario que está dando señales de alguna debilidad, pero nada muy fuera de línea con el escenario central. Por lo anterior, manifiesta el señor Vicepresidente que le parece prudente para afirmar un mejor manejo de todos los riesgos envueltos en esta decisión y asegurar además que no haya efectos de segunda vuelta de las malas noticias por el lado del petróleo, subir la tasa de interés en 25 puntos base y, en consecuencia, vota en tal sentido. En la economía nacional, las cifras de mayo tienden a validar la hipótesis de que el bajo crecimiento de abril había sido algo transitorio. En términos generales, el cuadro macroeconómico se mantiene alineado con el escenario central del IPoM con un segundo trimestre en que la inversión crece por debajo de lo proyectado y el resto de la demanda interna algo por encima. Las condiciones financieras no siguieron reduciendo su grado de expansividad y los altos precios que ha retomado el cobre hacen pensar que incluso con la regla fiscal la situación fiscal sería más expansiva el año 2007. Lo que sí ha cambiado, indica el señor Corbo, pero sin efectos perceptibles hasta ahora en las cifras macroeconómicas agregadas, son las expectativas tanto de las personas como de las empresas las que muestran un claro deterioro en los meses recientes. Esto último aumenta el riesgo de que el crecimiento del segundo semestre termine algo por debajo de lo proyectado y que las brechas de capacidad tiendan a coparse a una velocidad algo más lenta de lo estimado. En lo que se refiere a la inflación, la evolución reciente de las distintas medidas de tendencia inflacionaria muestran una leve desaceleración en el margen y, en líneas generales, se encuentran también alineadas con las del escenario central del IPoM. Asimismo, las distintas medidas de expectativas de inflación se mantienen ancladas en torno al 3% anual. En lo que se refiere al costo de la mano de obra, éstos siguen creciendo a tasas en torno del 5,5% anual. En contraste, la inflación del IPC ha aumentado en los últimos meses como resultado de los aumentos en los precios de combustible y, en menor medida, del tipo de cambio. Esto ha hecho que la inflación proyectada del IPC a partir de fines del tercer trimestre se encuentre más de medio punto por encima de lo proyectado en el IPoM y de lo proyectado por el mercado. Más aún, los aumentos recientes en la inflación del IPC incrementan el riesgo que los salarios comiencen a crecer más rápido y que expectativas de inflación se tiendan a desanclar, lo que podría terminar afectando en forma más permanente las distintas medidas de tendencia inflacionaria. Los aumentos recientes en los precios del petróleo incrementan este riesgo."
780,c9325d0aa5f9fa57bef82bb441e6a5ef228ee0db912c062c1c0fdc09d758cf13,2006-07-13,1052;1053;1054,José De Gregorio Rebeco;Vittorio Corbo Lioi;Consejo del Banco Central de Chile,1054,Vittorio Corbo Lioi,SUJETO_ROL_NOMBRE,RPM-2006-07-13:T68,INICIO_EXPLICITO,,"Señala el Presidente, señor Corbo que con respecto a la decisión de esta reunión, las encuestas de opinión de los analistas muestran que en forma unánime éstos esperan un alza en la tasa de política monetaria, por lo que no habrían cambios importantes en los precios de activos financieros si ésta en efecto se subiera. Por otro lado, señala el señor Presidente que el no hacerio, puede ser interpretado como que el Banco tiene un panorama esperado para la inflación benigno, lo cual no se condice con las revisiones al alza que han tenido las proyecciones de inflación de corto plazo, unido a los efectos inflacionarios de segunda vuelta que pueden terminar teniendo aumentos como los que estamos experimentando en los precios de los combustibles, para una economía donde las brechas de capacidad han ido desapareciendo. Estas consideraciones recomendarían subir la tasa de política monetaria y continuar con la trayectoria de normalización considerada en el último IPoM. De otra parte, dado el fuerte ajuste a la baja en las expectativas y las proyecciones iniciales de actividad para el tercer trimestre, no se puede descartar que el crecimiento del segundo semestre resulte menor al proyectado, lo que sugeriría una normalización más pausada de la política monetaria. Esto sería por encima de la mayor incertidumbre con respecto a cuán cerca se está de la tasa neutral, dadas las condiciones cíclicas de la economía. Considerando el efecto neto de ambos factores, su decisión también es por subir la tasa otro cuarto de punto ahora, pero al mismo tiempo, señalar explícitamente en el comunicado que, en el escenario más probable, la normalización de la política monetaria sería con pausas más prolongadas de las que se han observado en los últimos trimestres."
780,c9325d0aa5f9fa57bef82bb441e6a5ef228ee0db912c062c1c0fdc09d758cf13,2006-07-13,1052;1053;1054,José De Gregorio Rebeco;Vittorio Corbo Lioi;Consejo del Banco Central de Chile,1055,Consejo del Banco Central de Chile,ACTA/META,RPM-2006-07-13:T69,INSTITUCIONAL,,"En mérito de lo anterior, el Consejo, por la unanimidad de sus miembros, adopta el siguiente Acuerdo: 95-01-060713 - Tasa de Política Monetaria. En su reunión mensual de política monetaria, el Consejo del Banco Central acordó aumentar la tasa de interés de política monetaria en 25 puntos base, hasta 5,25% anual. Comunicado “En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó aumentar la tasa de interés de política monetaria en 25 puntos base hasta 5,25% anual. El entorno externo relevante para la economía chilena se mantiene favorable. La volatilidad observada durante las últimas semanas en los mercados financieros internacionales se ha reducido. El precio del cobre se ha vuelto a elevar y el del petróleo alcanza niveles récord. La demanda interna habría moderado su tasa de crecimiento en el segundo trimestre, en línea con lo proyectado en el último Informe de Política Monetaria. Los indicadores más recientes de actividad apoyan la evaluación de que el bajo registro de abril obedeció principalmente a factores transitorios. No obstante, los antecedentes disponibles apuntan a que el aumento en el ritmo de crecimiento contemplado para el segundo semestre podría ser algo inferior al previsto. Por su parte, el empleo asalariado continúa aumentando con relativo vigor y las condiciones financieras internas siguen siendo expansivas. La inflación del IPC se ubica en la parte alta del rango meta y probablemente postergue su convergencia hacia el centro de éste durante algunos trimestres, debido a la incidencia del mayor precio de los combustibles. Las medidas de inflación subyacente IPCX e IPCX1 (que excluyen combustibles, perecibles y algunos servicios regulados) se ubican alrededor de 3%. Otros indicadores de la tendencia inflacionaria se mantienen estables y las distintas mediciones de expectativas de inflación continúan ancladas en torno a 3%. Si bien los precios de los combustibles han seguido aumentando, otras presiones de costos están contenidas. El Consejo estima que, en el escenario más probable, siguen siendo necesarios ajustes pausados de la tasa de interés para mantener la inflación proyectada en torno a 3% anual, El Consejo estima que, en el escenario más probable, siguen siendo necesarios ajustes pausados de la tasa de interés para mantener la inflación proyectada en torno a 3% anual, en el horizonte habitual de política. La oportunidad de estos ajustes dependerá de los antecedentes que se acumulen, pudiendo ser menos frecuentes que en los últimos trimestres."""
1020,78a541c15e76f15c589d26248c9ac7ba54b9d067ab58b761c57dbeb07edaf253,2006-12-14,1333;1334,Vittorio Corbo Lioi;Consejo del Banco Central de Chile,1334,Vittorio Corbo Lioi,SUJETO_ROL_NOMBRE,RPM-2006-12-14:T63,INICIO_EXPLICITO,,"El Presidente señor Vittorio Corbo agradece a la Gerencia de División Estudios el análisis de los acontecimientos ocurridos desde la última Reunión de Política Monetaria. Señala que quiere centrar su intervención en identificar las novedades y su implicancia de política. Señala el señor Corbo que el escenario internacional sigue mostrando un alto dinamismo, a pesar de la desaceleración del crecimiento de los Estados Unidos de América que ha sido compensada por el mayor dinamismo de la zona euro. Estas buenas perspectivas no han logrado disipar la incertidumbre sobre el curso futuro de esa economía, principalmente por desconocimiento de la dimensión que alcanzará la corrección final del sector vivienda y los efectos de ésta en el resto de la economía. Hasta ahora, señala el señor Presidente, la corrección del sector vivienda, como lo señaló en su último Comunicado la Reserva Federal ha sido sustancial, sin embargo, su defecto en la economía total se ha visto contrarrestado por un sector servicios que mantiene un alto dinamismo. Indica que como resultado, el mercado laboral se mantiene robusto, unido a los menores precios de los combustibles, apoyando el crecimiento del consumo privado. Así, en el escenario central se espera que Estados Unidos de América crezca algo por debajo del potencial hasta el primer semestre de 2007. En la zona euro, en tanto, los favorables indicadores de expectativas de empresarios y consumidores, apuntan a que este dinamismo debiera continuar. Indica el señor Corbo que el dólar ha seguido debilitándose en los mercados internacionales, con alguna reversión en los últimos dos días, y las tasas de interés de los bonos de largo plazo muestran una fuerte volatilidad, muy asociada a las noticias de actividad y su eventual efecto en las tasas de interés de política en las principales economías industriales. En cuanto a precios de productos primarios, indica el Presidente señor Corbo que éstos han evolucionado en línea con lo esperado. El precio del cobre se acerca a los US$ 3 la libra y el del petróleo muestra un cierto rebote después de la importante caída experimentada en los tres meses previos. En este contexto, Chile continúa enfrentando un escenario externo favorable, en cuanto a actividad y condiciones financieras, pero una caída en el margen de los muy favorables términos de intercambio, lo que era algo esperado. En la economía local aparecen las primeras señales del repunte esperado de la actividad. El sector manufacturero, que había sorprendido por su debilidad, tuvo un importante repunte en octubre, lo que llevó a la variación anual del Imacec a niveles sobre el 5%. Además, indicadores parciales muestran que la inversión continúa tomando fuerza, después de la desaceleración que experimentó en los últimos cuatro trimestres y coherente con lo anticipado en base a las intenciones de inversión. Indica el Presidente señor Corbo, que el mercado laboral apoya este buen panorama interno en una creación de empleo asalariado muy dinámica y menores tasas de desempleo. Sin embargo, el repunte sostenido de la actividad no está asegurado. Con respecto a la inflación, señala el señor Presidente que las sorpresas no se repitieron, ya que siguen mostrando un escenario de aumento acotado de precios, con una tendencia inflacionaria bajo el centro del rango meta, aunque con algunos signos menos claros respecto de la dirección de esta tendencia. Agrega, que las escasas sorpresas de este mes, hacen que la opción de política de mantener la tasa de política monetaria es la más apropiada y congruente con el Comunicado de noviembre, donde los cambios futuros dependerían de las implicancias de los acontecimientos para la inflación proyectada. Por lo anterior, el Presidente señor Vittorio Corbo también vota por mantener la tasa de política en 5,25%."
