Tipo_Cambio,ID_Padre,SHA256_Texto_Padre,Fecha,IDs_Antes,Actores_Antes,ID_Actual,Actor_Actual,Fuente_Actor,Tipo_Acta,ID_Turno,Relacion_Turno,Alertas_Actuales,Texto_Actual
SOLO_METADATOS,2875,130cfe9812c54e581dfc4c2d8a9d46092a7a31da68109450c501a8304a3b2e37,2010-01-14,4193;4194,José De Gregorio Rebeco;Consejo del Banco Central de Chile,4194,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,,RPM-2010-01-14:T43,INICIO_EXPLICITO,,"el Presidente, señor José De Gregorio, da por concluida la sesión de la mañana."
SOLO_METADATOS,2875,130cfe9812c54e581dfc4c2d8a9d46092a7a31da68109450c501a8304a3b2e37,2010-01-14,4193;4194,José De Gregorio Rebeco;Consejo del Banco Central de Chile,4195,Consejo del Banco Central de Chile,ACTA/META,META_SESION,RPM-2010-01-14:T44,INSTITUCIONAL,,"Siendo las 16:00 horas, y antes de reanudar la Sesión de Política Monetaria N° 149, el Presidente, señor José De Gregorio, informa que esta es la última vez que el Ministro de Hacienda, señor Andrés Velasco, participe en una Reunión de Política Monetaria, por lo que desea hacer un reconocimiento especial a su relación con el Banco. Expresa que el señor Ministro, dentro su estricto apego a las características de esta Institución, tuvo siempre una relación profesional y de continua colaboración con el Banco, destacando que sus aportes fueron muy valiosos y que su continua cooperación en materias de coordinación y de compartir información fueron muy importantes para el manejo de la política monetaria. Especial mención hace de los momentos más álgidos de la crisis financiera, durante la cual se pudo establecer un alto nivel de coordinación, que permitió mitigar sus efectos sobre la economía. Finalmente, en nombre del Consejo y el suyo propio, agradece y valora profundamente su labor, y le desea éxito en sus nuevas actividades."
SOLO_METADATOS,2951,396974d2aae86df70234ed39e01ce0d68b185a83d7ad82f30237a8a2f3ccc578,2010-02-11,4307,Manuel Marfán Lewis,4308,Manuel Marfán Lewis,SUJETO_ROL_NOMBRE,,RPM-2010-02-11:T95,INICIO_EXPLICITO,,"El Vicepresidente, señor Manuel Marfán, efectúa varias reflexiones. La primera de estas radica en que si un fondo de pensiones quisiera cubrirse en euros, dado que en Chile no hay mercado forward euro-pesos relevante, lo que tendría que hacer es efectuarlo en dólares y luego un canje dólar-euro en el mercado internacional, lo que constituye un commodity de bajo costo, lo mismo que en el caso de cualquier otra moneda que sea elegible, dentro de la cartera de inversiones de los fondos de pensiones. En consecuencia, cuando el Banco analiza exclusivamente la cobertura en dólares respecto de la exposición al dólar, solo cubre una parte del problema, porque si en el mercado internacional los fondos de pensiones pueden hacerlo respecto de monedas extranjeras distintas del dólar, todo ello debería tener un correlato en Chile de cobertura en dólares. Luego, manifiesta que cuando las AFP señalan que están sobrecubiertas, ello solo abarca la cobertura en dólares, por cuanto podrían tener déficit en otras monedas extranjeras. En otras palabras, indica que la cartera total invertida en el exterior es superior al total de coberturas que mantienen en moneda extranjera y, por lo tanto, tienen una cobertura menor o, en otras palabras, el peso se encuentra descubierto, por lo que de existir elementos idiosincrásicos chilenos que llevan ai movimiento del tipo de cambio, ello Como segundo juicio, el señor Vicepresidente señala que hay una serie de disposiciones relativas a modificaciones de inversiones de los fondos de pensiones que requieren una aprobación previa del Banco Central de Chile o respecto de las cuales el Banco tiene atribuciones para determinarlas. Cita, por ejemplo, el caso de los límites para la inversión en el exterior, respecto de los cuales entiende que la razón por la cual se debe consultar al Banco radica en que ese tipo de decisiones puede tener algún impacto sobre los temas que son de competencia del Banco Central de Chile por incidir en la estabilidad de la moneda o el normal funcionamiento del sistema de pagos internos y externos, atendido, especialmente, que dado el tamaño y el volumen de los fondos de pensiones, cualquier externalidad que se produzca por su comportamiento influye en el objeto del Banco. Agrega que la ley no establece una obligación equivalente en el caso de modificaciones normativas por parte de la Superintendencia de Pensiones relativas a la cobertura de monedas. A su juicio, ello constituiría una omisión de la ley, porque resulta evidente, al juzgar por los efectos que se han observado, que tales normas generan secuelas importantes en el comportamiento de los fondos de pensiones sobre el mercado cambiario. En consecuencia, manifiesta que cuando se consultó al Banco Central de Chile y se fijó un plazo que claramente no permitió dar una respuesta íntegra, se dejó constancia en ella que el Banco no tuvo capacidad de considerar cuáles serían los impactos de la nueva normativa propuesta sobre inversión en el exterior, por lo que lo único que se solicitó fue que cualquier modificación legislativa que se determinara en esta materia se aplicara en forma gradual. Al respecto, indica que, en su opinión, la reforma legislativa se hizo en términos más graduales que lo que se había considerado originalmente, no obstante, a juzgar por los resultados de la normativa reciente dictada por la Superintendencia de Pensiones, correspondería plantear al Superintendente respectivo que en una próxima oportunidad que se analicen modificaciones de esta naturaleza se informe de ello oportunamente al Banco, de manera de emitir una opinión fundada sobre sus posibles efectos."
SOLO_METADATOS,3008,e06a08c6d205aadcc7918c9243c489cb14ee76fe353db9d8ec7e6684b525e9e8,2010-03-18,4394;4395;4396,José De Gregorio Rebeco;Consejo del Banco Central de Chile;Felipe Larraín Bascuñán,4395,José De Gregorio Rebeco,SUJETO_ROL_SESION,,RPM-2010-03-18:T61,INICIO_EXPLICITO,,el señor Presidente da por finalizada la sesión de la mañana.
SOLO_METADATOS,3008,e06a08c6d205aadcc7918c9243c489cb14ee76fe353db9d8ec7e6684b525e9e8,2010-03-18,4394;4395;4396,José De Gregorio Rebeco;Consejo del Banco Central de Chile;Felipe Larraín Bascuñán,4396,Consejo del Banco Central de Chile,ACTA/META,META_SESION,RPM-2010-03-18:T62,INSTITUCIONAL,,"Siendo las 16:00 horas, y antes de reanudar la Sesión de Política Monetaria N° 151, el Presidente, señor José De Gregorio, da la bienvenida al nuevo Ministro de Hacienda, señor Felipe Larraín, y a su asesor, a quienes les expresa sus deseos de éxito en su gestión y la disposición de la Institución para trabajar juntos en adelante."
SOLO_METADATOS,3008,e06a08c6d205aadcc7918c9243c489cb14ee76fe353db9d8ec7e6684b525e9e8,2010-03-18,4394;4395;4396,José De Gregorio Rebeco;Consejo del Banco Central de Chile;Felipe Larraín Bascuñán,4397,Felipe Larraín Bascuñán,SUJETO_ROL_SESION,,RPM-2010-03-18:T63,INICIO_EXPLICITO,,"El señor Ministro de Hacienda agradece las palabras del señor José De Gregorio y señala que para él constituye un agrado estar en el Banco Central de Chile y un gusto poder participar en esta Reunión de Política Monetaria. Disculpa su ausencia durante la sesión de la mañana, la que se debió a un llamado de S.E. el Presidente de la República, que le impidió participar de los análisis expuestos. A continuación,."
SOLO_METADATOS,3109,f2a1f75ab21cc2a640fe19ade11f383544c10a4074425163766187c71bcea186,2010-05-13,4543;4544,José De Gregorio Rebeco;Consejo del Banco Central de Chile,4544,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,,RPM-2010-05-13:T40,CONTINUIDAD_EXPLICITA,,"El Presidente, señor José De Gregorio, da por finalizada la sesión de la mañana e informa que la sesión de la tarde comenzará a las 16:00 horas."
SOLO_METADATOS,3109,f2a1f75ab21cc2a640fe19ade11f383544c10a4074425163766187c71bcea186,2010-05-13,4543;4544,José De Gregorio Rebeco;Consejo del Banco Central de Chile,4545,Consejo del Banco Central de Chile,ACTA/META,ACUERDO_CONSEJO,RPM-2010-05-13:T41,INSTITUCIONAL,,"Siendo las 16:00 horas, el Presidente, señor José De Gregorio, da inicio a la sesión de la tarde y, antes de dar paso a la exposición de las Opciones, hace notar que la realización de la próxima Reunión de Política Monetaria coincidirá con la fecha de aprobación del Informe de Política Monetaria de junio, que será presentado a la Comisión Hacienda del Senado el día siguiente, esto es, el miércoles 16 de ese mes. Por esta razón, manifiesta que será necesario modificar el horario de las sesiones de la mañana y de la tarde de la próxima Reunión. Luego de un intercambio de opiniones, se acuerda que dicho horario será fijado por."
SOLO_METADATOS,3184,e9e9f22c4c211c6b0257e84dac8d74e9fb6e0199d07acc27451883db772e8eb6,2010-06-15,4636,Manuel Marfán Lewis,4637,Manuel Marfán Lewis,SUJETO_ROL_NOMBRE,,RPM-2010-06-15:T59,INICIO_EXPLICITO,,"El Vicepresidente, señor Manuel Marfán, deduce, a partir de la evolución de los residuos de largo plazo de la ecuación de demanda por dinero real, que la demanda por dinero efectiva es menor que lo que estima el modelo o lo que explicarían los fundamentales."
SOLO_METADATOS,3269,445405ded961630c8adf14a97808353da4cb503509b96ef3991f63d8545c6df3,2010-07-15,4753;4754,José De Gregorio Rebeco;Consejo del Banco Central de Chile,4754,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,,RPM-2010-07-15:T80,INICIO_EXPLICITO,,el Presidente señor José De Gregorio da por finalizada la sesión de la mañana a las 13:10 horas.
SOLO_METADATOS,3269,445405ded961630c8adf14a97808353da4cb503509b96ef3991f63d8545c6df3,2010-07-15,4753;4754,José De Gregorio Rebeco;Consejo del Banco Central de Chile,4755,Consejo del Banco Central de Chile,ACTA/META,META_SESION,RPM-2010-07-15:T81,INSTITUCIONAL,,"Siendo las 16:00 horas, el Presidente señor José De Gregorio abre la sesión de la tarde y da la bienvenida al Ministro de Hacienda Subrogante señor Rodrigo Álvarez, quien asiste por primera vez a una Reunión de Política Monetaria. A continuación,."
SOLO_METADATOS,3283,41900b75d3b72836b4039bc9a4847dcd8289b0cf4600e40c77faf946b33ec2e7,2010-08-12,4773,José De Gregorio Rebeco,4774,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,,RPM-2010-08-12:T6,INICIO_EXPLICITO,,"El Presidente señor José De Gregorio calcula que, de acuerdo con el gráfico expuesto, los precios de las viviendas han caído entre 30 y 40%."
SOLO_METADATOS,3328,a57a126f7057d8456abecec3f31fa577474ac2049e19150e8b9782503bed9226,2010-08-12,4840;4841;4842,José De Gregorio Rebeco;Consejo del Banco Central de Chile;Pablo García Silva,4841,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,,RPM-2010-08-12:T67,INICIO_EXPLICITO,,"El Presidente señor José De Gregorio da por concluida la sesión de la mañana, recordando que la sesión de la tarde comienza a las 16:00 horas."
SOLO_METADATOS,3328,a57a126f7057d8456abecec3f31fa577474ac2049e19150e8b9782503bed9226,2010-08-12,4840;4841;4842,José De Gregorio Rebeco;Consejo del Banco Central de Chile;Pablo García Silva,4842,Consejo del Banco Central de Chile,ACTA/META,META_SESION,RPM-2010-08-12:T68,INSTITUCIONAL,,"Siendo las 16:00 horas, el Presidente señor José De Gregorio da inicio a la sesión de la tarde y ofrece la palabra al Gerente de División Estudios señor Pablo García, para que presente las Opciones de Política Monetaria para la presente Reunión."
SOLO_METADATOS,3328,a57a126f7057d8456abecec3f31fa577474ac2049e19150e8b9782503bed9226,2010-08-12,4840;4841;4842,José De Gregorio Rebeco;Consejo del Banco Central de Chile;Pablo García Silva,4843,Pablo García Silva,SUJETO_ROL_SESION,,RPM-2010-08-12:T69,INICIO_EXPLICITO,,"El Gerente de División Estudios inicia su presentación, indicando que en su Reunión de Política Monetaria de julio, el Consejo del Banco Central de Chile acordó aumentar la tasa de interés de política monetaria en 50 puntos base, hasta 1,50% anual, y señaló, en ese momento, que continuarla reduciendo el significativo estímulo monetario prevaleciente a un ritmo que dependería de la evolución de las condiciones macroeconómicas internas y externas."
SOLO_METADATOS,3346,fe59b53c2af691c994bbc9a0a8622acd8906261a7ac78d4bc160942f3912800b,2010-09-16,4862;4863,José De Gregorio Rebeco;Sergio Lehmann Beresi,4863,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,,RPM-2010-09-16:T2,INICIO_EXPLICITO,,"El Presidente señor José De Gregorio da inicio a la Reunión de Política Monetaria N° 160, indicando que, de conformidad con el Reglamento que rige estas Sesiones, fija la Reunión de Política Monetaria correspondiente al mes de marzo de 2011 para el día 17 de dicho mes. Informa que el señor Ministro de Hacienda señor Felipe Larraín asistirá a la presente Sesión, pero solo en la tarde. A continuación, el Presidente señor José De Gregorio da paso a la presentación del escenario externo, a cargo del Gerente de Análisis Internacional señor Sergio Lehmann."
SOLO_METADATOS,3346,fe59b53c2af691c994bbc9a0a8622acd8906261a7ac78d4bc160942f3912800b,2010-09-16,4862;4863,José De Gregorio Rebeco;Sergio Lehmann Beresi,4864,Sergio Lehmann Beresi,SUJETO_ROL_SESION,,RPM-2010-09-16:T3,INICIO_EXPLICITO,,"El Gerente de Análisis Internacional comienza su exposición, señalando que la incertidumbre, reflejada a través de los CDS y spread de bonos alemanes de países europeos, ha tendido a aumentar, particularmente en los países periféricos de Europa. Indica que el aumento es más nítido en Grecia y también en Irlanda, cuya clasificación de riesgo ha ido cayendo, en tanto que en España es algo menor. Agrega que detrás de este aumento en las primas de riesgo hay un elemento asociado a las decisiones de compra de bonos soberanos de países periféricos por parte del Banco Central Europeo (ECB, por sus siglas en inglés), que tras comenzar con adquisiciones de montos significativos a mediados de mayo último, ha efectuado compras menores, hasta llegar a volúmenes muy reducidos en las últimas semanas. Respecto de los premios CDS de bancos, el señor Sergio Lehmann informa que han tendido a subir en el margen, particularmente en los bancos europeos, y, en menor medida, en el caso de bancos de otras economías, debido, fundamentalmente, a una mayor preocupación o dudas sobre la situación patrimonial de algunas entidades bancarias y, en especial, por información de que algunos bancos alemanes van a tener que salir a levantar capital. Menciona que una situación algo más compleja presentan algunos bancos irlandeses y griegos, que se ha reflejado en los CDS spreads de bancos europeos, fundamentalmente. Hace presente que la percepción de riesgo, en tanto, se ha mantenido en niveles similares a los observados en la RPM anterior, aunque con cierta volatilidad, ya que aumentó a inicios del mes y luego presentó una reversión parcial. En cuanto a los premios soberanos, manifiesta que no muestran cambios significativos en los mercados emergentes. Asimismo, señala que las primas por liquidez, dadas por el Spread Libor - OIS, han continuado disminuyendo en Estados Unidos para todos los plazos, luego que aumentaran a mediados de mayo, producto de las turbulencias asociadas a Europa. Añade que en la Zona Euro siguieron incrementándose desde julio, aproximadamente, pero luego, como resultado de las medidas no convencionales adoptadas por el ECB, han vuelto a mostrar algunas reducciones en el margen. En materia de tasas de interés, el Gerente de Análisis internacional hace notar que, si bien se mantienen en niveles parecidos al cierre de la RPM anterior, han registrado cierta volatilidad, por cuanto tendieron a caer a inicios del mes y, posteriormente, volvieron a aumentar. Desde una perspectiva histórica, sin embargo, destaca que las tasas de interés de largo plazo se encuentran claramente en niveles bastante bajos y, de hecho, en algún grado comparable con las tasas observadas durante el cuarto trimestre del año 2008, luego de la caída de Lehman Brothers. Indica que ello se observa con particular claridad en el caso de la Zona Euro, reflejando precisamente la debilidad y las complejidades que está mostrando esa región. En Estados Unidos, acota, se encuentran algo por encima de los niveles mínimos alcanzados en esa misma fecha. Respecto de las tasas largas en dólares, el señor Lehmann hace referencia a un modelo que da cuenta que la tasa de largo plazo está relativamente alineada con sus fundamentales. Al respecto, explica que los fundamentales que se usan para su cálculo son, en primer lugar, las compras netas de no residentes de Estados Unidos, que han aumentado durante el año en curso, tras mostrar disminuciones importantes desde la caída de Lehman Brothers; en segundo término, el balance fiscal, que tendió a quitarle presión a las alzas de tasas y, de hecho, produjo alguna reducción; y, en tercer lugar, la balanza fiscal, que ha mejorado en el margen y ha sido algo menos deficitaria que lo esperado. Asimismo, hace alusión a las compras que ha efectuado la FED de bonos del Tesoro de Estados Unidos, que más bien se originaron a propósito de la crisis, como también a otro elemento muy importante, que son las expectativas de los fondos federales, los Fed Funds, que han tendido a reducirse en el tiempo. En relación con los movimientos de TPM esperados, indica que se observa nuevamente un movimiento en el Reino Unido, recogido a partir de los futuros, y en la Zona Euro, un movimiento más bien hacia la baja o postergación de aumentos de la tasa rectora hacia fines del año 2011. Respecto de economías emergentes, destaca un movimiento algo al alza en el caso de Europa emergente, mientras que en otras economías, los movimientos son bastantes marginales. Complementa, señalando que en el caso de Estados Unidos, el movimiento es bastante sutil. A continuación, el Gerente de Análisis Internacional se refiere a las paridades. Al respecto, informa que la mayoría de las monedas de economías emergentes han tendido a depreciarse respecto del dólar, excepto las de Europa emergente, que más bien siguen el patrón del euro. Agrega que las monedas de economías desarrolladas también han tendido a depreciarse, salvo el yen, que se ha apreciado como resultado de la acción de intervención acordada por el Gobierno japonés, precisamente con el propósito de depreciar su moneda."
SOLO_METADATOS,3373,b1f5ffbfe38c837df8b4e6da8f81a4d8aec31e5216911f436080461e1ba06656,2010-09-16,4906,Manuel Marfán Lewis,4907,Manuel Marfán Lewis,SUJETO_ROL_NOMBRE,,RPM-2010-09-16:T44,INICIO_EXPLICITO,,"El Vicepresidente señor Manuel Marfán hace la salvedad que solo estaba solicitando un gráfico con la curva forward de tasas de política monetaria para las principales economías del mundo a un horizonte mayor. No obstante, estima necesario recordar algo que ha manifestado reiteradamente, y es que desconoce el microfundamento de la prima antedicha, esto es, de dónde se obtiene esa prima."
ESTRUCTURAL,3395,79cda47028cc2c8eb21577526a4e1212bbe884035e30a27495045a9dc6e94cf7,2010-09-16,4934;4935,José De Gregorio Rebeco;Claudio Soto Gamboa,4935,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,,RPM-2010-09-16:T72,INICIO_EXPLICITO,FINAL_SIN_PUNTUACION,"El Presidente señor José De Gregorio pregunta por la sigla IVCM,"
ESTRUCTURAL,3395,79cda47028cc2c8eb21577526a4e1212bbe884035e30a27495045a9dc6e94cf7,2010-09-16,4934;4935,José De Gregorio Rebeco;Claudio Soto Gamboa,4936,Claudio Soto Gamboa,SUJETO_NOMBRE,,RPM-2010-09-16:T73,INICIO_EXPLICITO,,"a lo cual el señor Claudio Soto responde que se trata de un índice de ventas de bienes de consumo, nacionales e importados, que construye el INE."
ESTRUCTURAL,3395,79cda47028cc2c8eb21577526a4e1212bbe884035e30a27495045a9dc6e94cf7,2010-09-16,4934;4935,José De Gregorio Rebeco;Claudio Soto Gamboa,4937,José De Gregorio Rebeco,SUJETO_ROL_SESION,,RPM-2010-09-16:T74,INICIO_EXPLICITO,,"El señor Presidente colige, entonces, que este es un proxy para consumo sobre consumo importado, añadiendo que, durante la crisis, este último disminuyó significativamente, lo que se asocia a una caída de bienes de consumo durables."
ESTRUCTURAL,3395,79cda47028cc2c8eb21577526a4e1212bbe884035e30a27495045a9dc6e94cf7,2010-09-16,4934;4935,José De Gregorio Rebeco;Claudio Soto Gamboa,4938,Claudio Soto Gamboa,SUJETO_NOMBRE,,RPM-2010-09-16:T75,INICIO_EXPLICITO,,"El señor Soto señala que el señor Presidente está en lo cierto y se refiere específicamente a los automóviles, precisando que este índice se ha recuperado y que resulta ser, de alguna manera, una suerte de espejo de lo que ocurre con la venta de automóviles."
SOLO_METADATOS,3396,188b886c5a36d41fe2f8d6a1520f9c15261973e8d411c78104be93c4274c57b4,2010-09-16,4936,Claudio Soto Gamboa,4939,Claudio Soto Gamboa,SUJETO_ROL_SESION,,RPM-2010-09-16:T75,CONTINUIDAD_EXPLICITA,,"El Gerente de Análisis Macroeconómico prosigue, haciendo mención a las inversiones, en general, y a aquellas en maquinarias y equipos, en particular. Destaca que también se observa el efecto abultamiento de muchas importaciones con posterioridad al terremoto. Agrega que, aunque han retrocedido, su nivel actual es elevado en términos históricos. Respecto de la percepción sobre los inventarios, informa que el sector comercio percibe que estarían en línea con los niveles deseados, mientras que el sector industrial estima que aún están por debajo de ese nivel, si bien reconoce que se han recuperado luego de la destrucción sufrida con motivo del terremoto. Hace notar la importancia de esto en relación con la proyección sobre la acumulación de existencias de aquí a fin de año, ya que al tercer trimestre aún se tiene una fuerte acumulación, pero que ya hacia el cuarto debería estar en niveles más normales."
SOLO_METADATOS,3398,c0d3a27609cebaeefe0b28b41fc954a396f436b7debb1f0a7ebd910c1bbf2b97,2010-09-16,4938,José De Gregorio Rebeco,4941,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,,RPM-2010-09-16:T76,INICIO_EXPLICITO,,"El Presidente señor José De Gregorio colige que para alcanzar un crecimiento de 5,4% en el año 2010, se requiere que durante el último cuatrimestre, todos los meses registren una variación mensual de 0,2%, esto es, de 2,4% en términos anuales."
SOLO_METADATOS,3434,06b772d68bf9c0c582e88d61b8980d3eb212c8f89160ee99b6d88e54fc21bf29,2010-10-14,4988;4989;4990;4991,José De Gregorio Rebeco;Felipe Jaque;José De Gregorio Rebeco;Felipe Jaque,4991,José De Gregorio Rebeco,SUJETO_ROL_NOMBRE,,RPM-2010-10-14:T2,INICIO_EXPLICITO,,"El Presidente señor José De Gregorio da inicio a la Reunión de Política Monetaria N° 161, indicando que, de conformidad con el Reglamento que rige estas Sesiones, fija la Reunión de Política Monetaria correspondiente al mes de abril de 2011 para el día 12 de dicho mes. A continuación, el señor Presidente ofrece la palabra al Gerente de Análisis Internacional Subrogante señor Felipe Jaque Sarro para que presente la información sobre el escenario externo."
